순번,접수구분,관리번호,구청,가로명,구간,위도,경도
3442,일상점검,5405010,북구,호국로,국우터널 - 서변동,35.93360212,128.5948462
3443,일상점검,5404000,북구,호국로,국우터널관리소 - 국우터널,#N/A,#N/A
3444,일상점검,5406000,북구,호국로,국우터널,#N/A,#N/A
3445,일상점검,5404025,북구,호국로,국우터널관리소 - 국우터널,35.93792599,128.5918003
3446,일상점검,5412055,북구,금호지구,금호지구 LP-P-L5,35.8969173,128.509661
3447,일상점검,5412048,북구,금호지구,금호지구 LP-P-L5,35.89692215,128.5093953
3448,일상점검,2022011,동구,공항로,입석네거리 - 공항2차월성아파트,35.89340289,128.6426177
3449,일상점검,5412016,북구,금호지구,금호지구 LP-P-L5,35.89801358,128.5096731
3450,일상점검,2346000,동구,이시아폴리스,이시아폴리스 LP-12,#N/A,#N/A
3451,일상점검,2018003,동구,공항로,지저교 - 공항교,35.90083275,128.6302129
3452,일상점검,5410000,북구,금호지구,금호지구 LP-L-L7,#N/A,#N/A
3453,일상점검,3145014,서구,기타,계성고교 - 세방지하차도,35.86862213,128.5301049
3454,안전공사,6329000,수성구,고모로,고모역 - 무열로 LP-16,#N/A,#N/A
3455,일상점검,9999999,기타,기타,기타,#N/A,#N/A
3456,일상점검,8457000,달성군,서재로,서재초교 - 신당재,#N/A,#N/A
3457,일상점검,8256000,달성군,죽곡2지구,죽곡2지구 LP-A2,#N/A,#N/A
3458,일상점검,8050003,달성군,논공공단,논공가톨릭병원 - 대구남동초교,35.71877795,128.4514245
3459,일상점검,8050018,달성군,논공공단,논공가톨릭병원 - 대구남동초교,35.72364239,128.4541614
3460,일상점검,8087000,달성군,성산복개,화원대백맨션 - 화남파출소,#N/A,#N/A
3461,일상점검,7274000,달서구,과학단지(강변로),대영코어텍 - 상호림공원,#N/A,#N/A
3462,일상점검,5405000,북구,호국로,국우터널 - 서변동,#N/A,#N/A
3463,일상점검,1066008,중구,달구벌대로,봉산육거리 - 반월당,35.86494835,128.5973637
3464,일상점검,5415021,북구,금호지구,금호지구 LP-L-L4,35.89692011,128.5166332
3465,일상점검,5412000,북구,금호지구,금호지구 LP-P-L5,#N/A,#N/A
3466,일상점검,3007000,서구,달서천로,열병합발전소 - 서부소방서,#N/A,#N/A
3467,일상점검,3004000,서구,염색공단중앙로,범양식품 - 비산교,#N/A,#N/A
3468,일상점검,5080007,북구,팔달로,만평네거리 - 기아자동차,35.89008103,128.5611803
3469,일상점검,3177002,서구,염색공단천로,합천주유소 - 염색공단공동폐수처리장,35.88939776,128.5449356
3470,일상점검,3177007,서구,염색공단천로,합천주유소 - 염색공단공동폐수처리장,35.88892155,128.5436813
3471,일상점검,8136003,달성군,달성군청로,청사후문삼거리 - 달성군청삼거리,35.77597557,128.4310898
3472,일상점검,8257001,달성군,죽곡2지구,죽곡2지구 LP-A3,35.85349273,128.4643034
3473,일상점검,8256000,달성군,죽곡2지구,죽곡2지구 LP-A2,#N/A,#N/A
3474,일상점검,8087002,달성군,성산복개,화원대백맨션 - 화남파출소,35.80003731,128.4893802
3475,일상점검,8087003,달성군,성산복개,화원대백맨션 - 화남파출소,35.79958958,128.489569
3476,일상점검,8087006,달성군,성산복개,화원대백맨션 - 화남파출소,35.79983492,128.4898156
3477,일상점검,7015010,달서구,성서서로,영진화학공업 - 해표사료,35.84301315,128.4999531
3478,일상점검,8087007,달성군,성산복개,화원대백맨션 - 화남파출소,35.80041017,128.489404
3479,일상점검,8455025,달성군,서재로,서재초교 - 하늘소망교회,35.87936537,128.497262
3480,안전공사,8054000,달성군,논공공단,공단1교 - 공단남측진입로,#N/A,#N/A
3481,일상점검,5480008,북구,공항로,공항교네거리 - 공항교,#N/A,#N/A
3482,일상점검,5482002,북구,공항로,공항교네거리 - 복현오거리,#N/A,#N/A
3483,일상점검,5015009,북구,대학로,복현오거리 - 경대북문,35.89563875,128.6126071
3484,일상점검,1081008,중구,대봉로,대봉치안센터 - 봉산육거리,35.86259536,128.599978
3485,일상점검,1077002,중구,달구벌대로,삼덕네거리 - 수성교,35.86290278,128.6031602
3486,일상점검,1100021,중구,신천대로,수성지하도위(대봉교쪽),#N/A,#N/A
3487,일상점검,3161009,서구,문화로,평현치안센터 - 평리광명네거리,35.87451769,128.5498973
3488,일상점검,5356000,북구,연암로,연암네거리 - 성북교,#N/A,#N/A
3489,일상점검,3117002,서구,도시고속도로,성서IC - 서대구IC,35.86597318,128.5292268
3490,일상점검,3036007,서구,국채보상로,서구청 - 신평리네거리,35.87089726,128.5567524
3491,일상점검,3046002,서구,평리로,서도초등학교앞도로,35.86699385,128.5700783
3492,일상점검,1065009,중구,달구벌대로,삼덕네거리 - 봉산육거리,35.86388425,128.6001888
3493,일상점검,1065010,중구,달구벌대로,삼덕네거리 - 봉산육거리,35.86393905,128.59993
3494,일상점검,1065011,중구,달구벌대로,삼덕네거리 - 봉산육거리,35.86402481,128.5996785
3495,일상점검,1065001,중구,달구벌대로,삼덕네거리 - 봉산육거리,35.86350649,128.602616
3496,일상점검,1065002,중구,달구벌대로,삼덕네거리 - 봉산육거리,35.86341579,128.6024286
3497,일상점검,1056005,중구,달구벌대로,현대백화점 - 계산오거리,35.86658969,128.5883605
3498,민원신고,8256001,달성군,죽곡2지구,죽곡2지구 LP-A2,35.85711414,128.4652297
3499,안전공사,8201000,달성군,논공공단,엠비성산 - 대한소결금속,#N/A,#N/A
3500,안전공사,8103000,달성군,금계길,옥포중앙교회 - 신당리버스정류장,#N/A,#N/A
3501,안전공사,8134000,달성군,달성군청로,달성군청삼거리 - 달성군청사정문,#N/A,#N/A
3502,안전공사,8055000,달성군,국도5호선,강림1교차로 - 금포교,#N/A,#N/A
3503,일상점검,2057003,동구,큰고개로,큰고개삼거리 - 신암보성아파트,35.88576216,128.6263236
3504,일상점검,2057004,동구,큰고개로,큰고개삼거리 - 신암보성아파트,35.88599989,128.6261004
3505,일상점검,5308008,북구,칠성남로,북부소방서 - 대구역북편사거리,35.87770414,128.5947655
3506,일상점검,5308007,북구,칠성남로,북부소방서 - 대구역북편사거리,35.87774611,128.5945415
3507,일상점검,2057005,동구,큰고개로,큰고개삼거리 - 신암보성아파트,35.88629839,128.6258393
3508,일상점검,5309016,북구,칠성남로,칠성꽃시장 - 대구역북편사거리,35.8777853,128.5953718
3509,일상점검,2057007,동구,큰고개로,큰고개삼거리 - 신암보성아파트,35.88679611,128.6254689
3510,일상점검,5184001,북구,칠성남로,대구역북편사거리 - 칠성꽃시장,35.87760371,128.5953588
3511,일상점검,5208000,북구,옥산로,남침산네거리 - 북부도서관,#N/A,#N/A
3512,일상점검,2057008,동구,큰고개로,큰고개삼거리 - 신암보성아파트,35.88707094,128.625282
3513,일상점검,5050000,북구,침산로21길,북부도서관 - 칠성이마트,#N/A,#N/A
3514,일상점검,5049000,북구,옥산로,북부도서관 - 남침산네거리,#N/A,#N/A
3515,일상점검,2057010,동구,큰고개로,큰고개삼거리 - 신암보성아파트,35.88764484,128.6249933
3516,일상점검,6244005,수성구,월드컵로,월드컵네거리 - 보조경기장,35.83198246,128.6832162
3517,일상점검,5168027,북구,침산로,남침산네거리 - 오페라삼정그린코아,35.88350016,128.5900491
3518,일상점검,6244007,수성구,월드컵로,월드컵네거리 - 보조경기장,35.83140603,128.6831488
3519,일상점검,2057011,동구,큰고개로,큰고개삼거리 - 신암보성아파트,35.88790405,128.6249352
3520,일상점검,5168028,북구,침산로,남침산네거리 - 오페라삼정그린코아,35.8833315,128.5899981
3521,일상점검,5064002,북구,옥산로,고성네거리 - 원대오거리,35.88497159,128.5819864
3522,일상점검,5153000,북구,팔거천동로,운전면허시험장 - 보성서한아파트,#N/A,#N/A
3523,일상점검,6214023,수성구,신천동로,상동교 - 경산한방병원,35.83560449,128.6067175
3524,일상점검,6220000,수성구,신천동로,신세계타운 - 대봉교,#N/A,#N/A
3525,일상점검,5153033,북구,팔거천동로,운전면허시험장 - 보성서한아파트,35.9299515,128.5539354
3526,일상점검,2059004,동구,아양로,큰고개삼거리 - 파티마병원,35.8844244,128.6258219
3527,일상점검,6220013,수성구,신천동로,신세계타운 - 대봉교,#N/A,#N/A
3528,일상점검,7429010,달서구,진천로,이마트 - 계룡리슈빌,35.81485792,128.5219309
3529,일상점검,5153032,북구,팔거천동로,운전면허시험장 - 보성서한아파트,35.92960427,128.5537028
3530,일상점검,7379023,달서구,성당주공,성당 레미안E편한세상 2단지,35.84082749,128.5416371
3531,일상점검,5153008,북구,팔거천동로,운전면허시험장 - 보성서한아파트,35.92983996,128.5536715
3532,일상점검,3051004,서구,서대구로,신평리네거리 - 남평리네거리,35.8690638,128.5550007
3533,일상점검,5153009,북구,팔거천동로,운전면허시험장 - 보성서한아파트,35.92949513,128.5534381
3534,일상점검,3016000,서구,북비산로,대평중학교 - 평리네거리,#N/A,#N/A
3535,일상점검,5415000,북구,금호지구,금호지구 LP-L-L4,#N/A,#N/A
3536,일상점검,7233017,달서구,과학단지,계명대정문맞은편 - 삼성자동차,35.85076717,128.4823302
3537,민원신고,7015009,달서구,성서서로,영진화학공업 - 해표사료,35.84257714,128.4999597
3538,일상점검,2275013,동구,팔공로,백안 - 와촌 LP2,35.95969173,128.7225869
3539,일상점검,2346000,동구,이시아폴리스,이시아폴리스 LP-12,#N/A,#N/A
3540,일상점검,2346001,동구,이시아폴리스,이시아폴리스 LP-12,35.91779598,128.6352794
3541,일상점검,2346003,동구,이시아폴리스,이시아폴리스 LP-12,35.91846954,128.6352922
3542,일상점검,2258007,동구,기타,농협공판장 - 해안초교,35.89280225,128.681658
3543,일상점검,1112000,중구,달성로,신남네거리 - 동산네거리,#N/A,#N/A
3544,일상점검,2258000,동구,기타,농협공판장 - 해안초교,#N/A,#N/A
3545,일상점검,1065007,중구,달구벌대로,삼덕네거리 - 봉산육거리,35.86375817,128.6007785
3546,일상점검,1065008,중구,달구벌대로,삼덕네거리 - 봉산육거리,35.86381797,128.6004876
3547,일상점검,1019002,중구,공평로,공평네거리 - 교동네거리,35.8706758,128.6005792
3548,일상점검,3036010,서구,국채보상로,서구청 - 신평리네거리,35.87071225,128.5556708
3549,일상점검,3042010,서구,국채보상로,비산네거리 - 큰장네거리,35.87127655,128.577475
3550,일상점검,3065006,서구,국채보상로,갑을네거리 - 중리네거리,35.86861026,128.5408235
3551,일상점검,3102001,서구,기타,삼익뉴타운 - 중리아파트,35.86286964,128.5505349
3552,일상점검,3046010,서구,평리로,서도초등학교앞도로,35.86653935,128.5669255
3553,일상점검,1075023,중구,달구벌대로,반월당 - 봉산육거리,35.86342379,128.5993077
3554,일상점검,1121025,중구,중앙대로,중앙네거리 - 반월당네거리,35.86637542,128.5934462
3555,일상점검,1064003,중구,달구벌대로,수성교 - 삼덕네거리,35.8623644,128.6074912
3556,일상점검,1121023,중구,중앙대로,중앙네거리 - 반월당네거리,35.86673566,128.59346
3557,일상점검,1121022,중구,중앙대로,중앙네거리 - 반월당네거리,35.86691459,128.5934504
3558,일상점검,1024008,중구,중앙대로,반월당네거리 - 중앙네거리,35.86757268,128.5936295
3559,일상점검,1121016,중구,중앙대로,중앙네거리 - 반월당네거리,35.86803719,128.5935307
3560,일상점검,1024013,중구,중앙대로,반월당네거리 - 중앙네거리,35.86855197,128.593712
3561,일상점검,1121012,중구,중앙대로,중앙네거리 - 반월당네거리,35.86882465,128.5936252
3562,일상점검,1024015,중구,중앙대로,반월당네거리 - 중앙네거리,35.86888306,128.593747
3563,일상점검,1121010,중구,중앙대로,중앙네거리 - 반월당네거리,35.8691976,128.5936298
3564,일상점검,1024017,중구,중앙대로,반월당네거리 - 중앙네거리,35.86927185,128.5937782
3565,일상점검,1121008,중구,중앙대로,중앙네거리 - 반월당네거리,35.86955154,128.5936948
3566,일상점검,1121006,중구,중앙대로,중앙네거리 - 반월당네거리,35.86994062,128.5937315
3567,일상점검,1024023,중구,중앙대로,반월당네거리 - 중앙네거리,35.87035919,128.5939483
3568,일상점검,1024025,중구,중앙대로,반월당네거리 - 중앙네거리,35.87066627,128.594014
3569,일상점검,6387000,수성구,기타,수성롯데캐슬더퍼스트1단지 주변도로,#N/A,#N/A
3570,일상점검,6387000,수성구,기타,수성롯데캐슬더퍼스트1단지 주변도로,#N/A,#N/A
3571,일상점검,8261014,달성군,죽곡2지구,죽곡2지구 LP-A1,35.85689917,128.4637348
3572,일상점검,8349000,달성군,테크노폴리스,테크노폴리스 LP-1-10,#N/A,#N/A
3573,일상점검,8349012,달성군,테크노폴리스,테크노폴리스 LP-1-10,35.69851657,128.4601492
3574,일상점검,8348010,달성군,테크노폴리스,테크노폴리스 LP-1-11,35.69728943,128.4608222
3575,일상점검,8290000,달성군,구라로,구라2교,#N/A,#N/A
3576,일상점검,7476005,달서구,대곡2지구,대곡2지구 LP-6,35.80356008,128.528589
3577,일상점검,7125020,달서구,월배로,송현네거리 - 송현파출소,35.82841744,128.5496855
3578,일상점검,7476000,달서구,대곡2지구,대곡2지구 LP-6,#N/A,#N/A
3579,일상점검,7332000,달서구,성서4차첨단로,근린공원 - 버스종점,#N/A,#N/A
3580,직원신고,8190007,달성군,화암로,본리택지 - 명곡택지,35.7988211,128.5036167
3581,일상점검,7076000,달서구,중흥로5길,중소기업성장지원센터 - 대성식품,#N/A,#N/A
3582,일상점검,7076001,달서구,중흥로5길,중소기업성장지원센터 - 대성식품,35.8317036,128.5559259
3583,일상점검,3036000,서구,국채보상로,서구청 - 신평리네거리,#N/A,#N/A
3584,일상점검,7076002,달서구,중흥로5길,중소기업성장지원센터 - 대성식품,35.83151849,128.5561339
